session_uuid,action_type,elapsed_time,event_time,time_group,tag_applied_type,patient_id,location_id,tool_applied_type,injury_treated_id
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,3437681,2023-05-16 17:12:00,9,red,Mike_5 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,3448972,2023-05-16 17:12:00,9,,Mike_7 Root,"(1.3, 0.0, 3.4)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,3452611,2023-05-16 17:12:00,9,,Mike_7 Root,"(0.7, 0.1, 3.5)",,L Thigh Puncture
724fdf45-3165-43b8-b9ca-dc07102d2886,TOOL_APPLIED,3452611,2023-05-16 17:12:00,9,,Mike_7 Root,,Tourniquet,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,3455967,2023-05-16 17:12:00,9,,Mike_7 Root,"(0.7, 0.1, 3.5)",,L Thigh Puncture
724fdf45-3165-43b8-b9ca-dc07102d2886,TOOL_APPLIED,3455967,2023-05-16 17:12:00,9,,Mike_7 Root,,Tourniquet,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,3461438,2023-05-16 17:12:00,9,,Mike_7 Root,"(1.3, 0.2, 3.8)",,R Calf Laceration
724fdf45-3165-43b8-b9ca-dc07102d2886,TOOL_APPLIED,3461438,2023-05-16 17:12:00,9,,Mike_7 Root,,Gauze_Pack,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,3466733,2023-05-16 17:12:00,9,,Mike_7 Root,"(1.3, 0.2, 3.8)",,R Calf Laceration
724fdf45-3165-43b8-b9ca-dc07102d2886,TOOL_APPLIED,3466733,2023-05-16 17:12:00,9,,Mike_7 Root,,Gauze_Dressing,
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,3472112,2023-05-16 17:12:00,9,yellow,Mike_7 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,3481497,2023-05-16 17:13:00,9,,Gloria_6 Root,"(-1.2, 0.0, 3.1)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,3489894,2023-05-16 17:13:00,9,,Gloria_6 Root,"(-1.1, 0.2, 3.2)",,R Calf Shrapnel
724fdf45-3165-43b8-b9ca-dc07102d2886,TOOL_APPLIED,3489894,2023-05-16 17:13:00,9,,Gloria_6 Root,,Gauze_Pack,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,3496662,2023-05-16 17:13:00,9,,Gloria_6 Root,"(-1.1, 0.2, 3.2)",,R Calf Shrapnel
724fdf45-3165-43b8-b9ca-dc07102d2886,TOOL_APPLIED,3496663,2023-05-16 17:13:00,9,,Gloria_6 Root,,Gauze_Dressing,
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,3500527,2023-05-16 17:13:00,9,yellow,Gloria_6 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,3518901,2023-05-16 17:13:00,9,,Gary_1 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,3523754,2023-05-16 17:13:00,9,,Gary_1 Root,"(1.6, 0.0, 7.6)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,3524637,2023-05-16 17:13:00,9,black,Gary_1 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,SESSION_END,3558571,2023-05-16 17:14:00,9,,,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,SESSION_START,3696776,2023-05-16 17:16:00,10,,,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,3706201,2023-05-16 17:16:00,10,,Mike_0 Root,"(2.6, 0.0, -1.4)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,3726816,2023-05-16 17:17:00,10,,Mike_1 Root,"(2.9, 0.0, 0.1)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,3754819,2023-05-16 17:17:00,10,,Mike_3 Root,"(3.2, 0.0, 4.3)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,3850071,2023-05-16 17:19:00,10,,Mike_3 Root,"(0.0, 0.0, 0.0)",,R Chest Collapse
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,3865572,2023-05-16 17:19:00,10,red,Mike_3 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,3871979,2023-05-16 17:19:00,10,,Mike_3 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,3872679,2023-05-16 17:19:00,10,,Mike_3 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,3873696,2023-05-16 17:19:00,10,,Mike_3 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,3877164,2023-05-16 17:19:00,10,,Mike_3 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,3897225,2023-05-16 17:20:00,10,,Mike_1 Root,"(2.9, 0.0, 0.1)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,3915259,2023-05-16 17:20:00,10,,Mike_1 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,3916076,2023-05-16 17:20:00,10,,Mike_1 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,3921791,2023-05-16 17:20:00,10,,Mike_1 Root,"(2.8, 0.3, 0.4)",,L Thigh Laceration
724fdf45-3165-43b8-b9ca-dc07102d2886,TOOL_APPLIED,3921791,2023-05-16 17:20:00,10,,Mike_1 Root,,Tourniquet,
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,3940406,2023-05-16 17:20:00,10,red,Mike_1 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,3948695,2023-05-16 17:20:00,10,yellow,Mike_1 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,3960314,2023-05-16 17:21:00,10,,Mike_2 Root,"(3.3, 0.0, -2.6)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,3965508,2023-05-16 17:21:00,10,,Mike_2 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,3979385,2023-05-16 17:21:00,10,,Mike_2 Root,"(3.3, 0.5, -2.9)",,L Shoulder Puncture
724fdf45-3165-43b8-b9ca-dc07102d2886,TOOL_APPLIED,3979385,2023-05-16 17:21:00,10,,Mike_2 Root,,Gauze_Pack,
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,3985089,2023-05-16 17:21:00,10,red,Mike_2 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,3995400,2023-05-16 17:21:00,10,,Mike_0 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,3995633,2023-05-16 17:21:00,10,,Mike_0 Root,"(3.1, 0.0, -4.9)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,3999396,2023-05-16 17:21:00,10,,Mike_0 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,4006875,2023-05-16 17:21:00,10,,Mike_0 Root,"(3.1, 0.5, -5.1)",,R Forearm Laceration
724fdf45-3165-43b8-b9ca-dc07102d2886,TOOL_APPLIED,4006875,2023-05-16 17:21:00,10,,Mike_0 Root,,Gauze_Dressing,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4032305,2023-05-16 17:22:00,10,,Mike_0 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,SESSION_END,4036438,2023-05-16 17:22:00,10,,,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,SESSION_START,4060040,2023-05-16 17:22:00,11,,,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,4091329,2023-05-16 17:23:00,11,,Gary_3 Root,"(0.4, 0.0, 1.7)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4092595,2023-05-16 17:23:00,11,,Gary_3 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,4103823,2023-05-16 17:23:00,11,,Gary_3 Root,"(0.0, 0.0, 0.0)",,R Chest Collapse
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4114934,2023-05-16 17:23:00,11,,Gary_3 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,4121632,2023-05-16 17:23:00,11,red,Gary_3 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,4130401,2023-05-16 17:23:00,11,,Gary_1 Root,"(1.6, 0.0, 7.6)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4134893,2023-05-16 17:24:00,11,,Gary_1 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4135259,2023-05-16 17:24:00,11,,Gary_1 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4142783,2023-05-16 17:24:00,11,,Gary_1 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,4152814,2023-05-16 17:24:00,11,gray,Gary_1 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,4187616,2023-05-16 17:24:00,11,,Lily_2 Root,"(3.0, 0.0, 4.5)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4191673,2023-05-16 17:24:00,11,,Lily_2 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4191757,2023-05-16 17:24:00,11,,Lily_2 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4195525,2023-05-16 17:25:00,11,,Lily_2 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4195725,2023-05-16 17:25:00,11,,Lily_2 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4201451,2023-05-16 17:25:00,11,,Lily_2 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4203851,2023-05-16 17:25:00,11,,Lily_2 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,4228438,2023-05-16 17:25:00,11,,Lily_2 Root,"(3.2, 0.1, 4.2)",,R Shin Amputation
724fdf45-3165-43b8-b9ca-dc07102d2886,TOOL_APPLIED,4228438,2023-05-16 17:25:00,11,,Lily_2 Root,,Tourniquet,
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,4252657,2023-05-16 17:25:00,11,yellow,Lily_2 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,4260914,2023-05-16 17:26:00,11,,Mike_5 Root,"(2.7, 0.0, 2.3)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4264318,2023-05-16 17:26:00,11,,Mike_5 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,4278407,2023-05-16 17:26:00,11,,Mike_5 Root,"(3.0, 0.3, 2.2)",,R Thigh Laceration
724fdf45-3165-43b8-b9ca-dc07102d2886,TOOL_APPLIED,4278407,2023-05-16 17:26:00,11,,Mike_5 Root,,Tourniquet,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,4280994,2023-05-16 17:26:00,11,,Mike_5 Root,"(3.1, 0.3, 2.5)",,R Side Puncture
724fdf45-3165-43b8-b9ca-dc07102d2886,TOOL_APPLIED,4280994,2023-05-16 17:26:00,11,,Mike_5 Root,,Gauze_Pack,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4282666,2023-05-16 17:26:00,11,,Mike_5 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,4287530,2023-05-16 17:26:00,11,red,Mike_5 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,4311357,2023-05-16 17:26:00,11,,Mike_7 Root,"(1.3, 0.0, 3.4)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4313831,2023-05-16 17:26:00,11,,Mike_7 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4320258,2023-05-16 17:27:00,11,,Mike_7 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,4326676,2023-05-16 17:27:00,11,,Mike_7 Root,"(0.7, 0.1, 3.5)",,L Thigh Puncture
724fdf45-3165-43b8-b9ca-dc07102d2886,TOOL_APPLIED,4326677,2023-05-16 17:27:00,11,,Mike_7 Root,,Tourniquet,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4327126,2023-05-16 17:27:00,11,,Mike_7 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,4335750,2023-05-16 17:27:00,11,,Mike_7 Root,"(0.7, 0.1, 3.5)",,L Thigh Puncture
724fdf45-3165-43b8-b9ca-dc07102d2886,TOOL_APPLIED,4335750,2023-05-16 17:27:00,11,,Mike_7 Root,,Gauze_Pack,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,4343708,2023-05-16 17:27:00,11,,Mike_7 Root,"(1.3, 0.1, 3.8)",,R Calf Laceration
724fdf45-3165-43b8-b9ca-dc07102d2886,TOOL_APPLIED,4343708,2023-05-16 17:27:00,11,,Mike_7 Root,,Gauze_Pack,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,4352214,2023-05-16 17:27:00,11,,Mike_7 Root,"(1.3, 0.2, 3.8)",,R Calf Laceration
724fdf45-3165-43b8-b9ca-dc07102d2886,TOOL_APPLIED,4352215,2023-05-16 17:27:00,11,,Mike_7 Root,,Gauze_Dressing,
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,4357124,2023-05-16 17:27:00,11,yellow,Mike_7 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,4403031,2023-05-16 17:28:00,11,,Lily_4 Root,"(1.2, 0.0, 6.2)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4408281,2023-05-16 17:28:00,11,,Lily_4 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4410065,2023-05-16 17:28:00,11,,Lily_4 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4412297,2023-05-16 17:28:00,11,,Lily_4 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4413066,2023-05-16 17:28:00,11,,Lily_4 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,4421019,2023-05-16 17:28:00,11,,Lily_4 Root,"(0.9, 0.2, 6.5)",,L Side Puncture
724fdf45-3165-43b8-b9ca-dc07102d2886,TOOL_APPLIED,4421019,2023-05-16 17:28:00,11,,Lily_4 Root,,Gauze_Pack,
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,4429826,2023-05-16 17:28:00,11,red,Lily_4 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,4432326,2023-05-16 17:28:00,11,,Gary_1 Root,"(1.6, 0.0, 7.6)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,4449196,2023-05-16 17:29:00,11,,Bob_0 Root,"(-1.7, 0.0, 5.7)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4451462,2023-05-16 17:29:00,11,,Bob_0 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,4459827,2023-05-16 17:29:00,11,black,Bob_0 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,4466244,2023-05-16 17:29:00,11,,Gloria_6 Root,"(-1.2, 0.0, 3.1)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4473647,2023-05-16 17:29:00,11,,Gloria_6 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4473963,2023-05-16 17:29:00,11,,Gloria_6 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4475747,2023-05-16 17:29:00,11,,Gloria_6 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4481725,2023-05-16 17:29:00,11,,Gloria_6 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,4489669,2023-05-16 17:29:00,11,yellow,Gloria_6 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,4504101,2023-05-16 17:30:00,11,,Helga_10 Root,"(3.3, 0.0, -2.8)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4507133,2023-05-16 17:30:00,11,,Helga_10 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4509404,2023-05-16 17:30:00,11,,Helga_10 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,4530673,2023-05-16 17:30:00,11,green,Helga_10 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,4535206,2023-05-16 17:30:00,11,,Gloria_8 Root,"(4.3, 0.0, -1.3)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4539439,2023-05-16 17:30:00,11,,Gloria_8 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4541503,2023-05-16 17:30:00,11,,Gloria_8 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4542804,2023-05-16 17:30:00,11,,Gloria_8 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4550455,2023-05-16 17:30:00,11,,Gloria_8 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,4553544,2023-05-16 17:30:00,11,green,Gloria_8 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,4559043,2023-05-16 17:31:00,11,,Gary_9 Root,"(3.5, 0.0, 9.6)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4561914,2023-05-16 17:31:00,11,,Gary_9 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4567283,2023-05-16 17:31:00,11,,Gary_9 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4568766,2023-05-16 17:31:00,11,,Gary_9 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,4576398,2023-05-16 17:31:00,11,green,Gary_9 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,SESSION_END,4614753,2023-05-16 17:32:00,11,,,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,SESSION_START,4788281,2023-05-16 17:34:00,12,,,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,4802367,2023-05-16 17:35:00,12,,Mike_0 Root,"(2.6, 0.0, -1.4)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4838221,2023-05-16 17:35:00,12,,Mike_0 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4859888,2023-05-16 17:36:00,12,,Mike_3 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4860687,2023-05-16 17:36:00,12,,Mike_3 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4861129,2023-05-16 17:36:00,12,,Mike_3 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4861755,2023-05-16 17:36:00,12,,Mike_3 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,4867929,2023-05-16 17:36:00,12,,Mike_3 Root,"(3.2, 0.0, 4.3)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,4898045,2023-05-16 17:36:00,12,,Mike_3 Root,"(0.0, 0.0, 0.0)",,R Chest Collapse
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,4920803,2023-05-16 17:37:00,12,red,Mike_3 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4930991,2023-05-16 17:37:00,12,,Mike_3 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,4947607,2023-05-16 17:37:00,12,,Mike_1 Root,"(2.9, 0.0, 0.1)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,4958455,2023-05-16 17:37:00,12,,Mike_1 Root,"(2.8, 0.3, 0.4)",,L Thigh Laceration
724fdf45-3165-43b8-b9ca-dc07102d2886,TOOL_APPLIED,4958455,2023-05-16 17:37:00,12,,Mike_1 Root,,Tourniquet,
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,4971865,2023-05-16 17:37:00,12,yellow,Mike_1 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,4989308,2023-05-16 17:38:00,12,,Mike_0 Root,"(1.7, 0.0, -3.0)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,4992669,2023-05-16 17:38:00,12,,Mike_0 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,5076697,2023-05-16 17:39:00,12,,Mike_0 Root,"(1.5, 0.4, -3.0)",,R Forearm Laceration
724fdf45-3165-43b8-b9ca-dc07102d2886,TOOL_APPLIED,5076697,2023-05-16 17:39:00,12,,Mike_0 Root,,Gauze_Pack,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,5082834,2023-05-16 17:39:00,12,,Mike_0 Root,"(1.5, 0.4, -3.0)",,R Forearm Laceration
724fdf45-3165-43b8-b9ca-dc07102d2886,TOOL_APPLIED,5082834,2023-05-16 17:39:00,12,,Mike_0 Root,,Gauze_Dressing,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,5083169,2023-05-16 17:39:00,12,,Mike_0 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,5085378,2023-05-16 17:39:00,12,,Mike_2 Root,"(2.7, 0.0, -3.7)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,5091712,2023-05-16 17:39:00,12,green,Mike_0 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,5092211,2023-05-16 17:39:00,12,,Mike_0 Root,"(1.7, 0.0, -3.0)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,5099154,2023-05-16 17:40:00,12,,Mike_2 Root,"(2.7, 0.0, -3.7)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,5128818,2023-05-16 17:40:00,12,yellow,Mike_2 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,5130618,2023-05-16 17:40:00,12,,Mike_0 Root,"(1.7, 0.0, -3.0)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,SESSION_END,5138300,2023-05-16 17:40:00,12,,,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,5138713,2023-05-16 17:40:00,12,,Mike_2 Root,"(2.7, 0.0, -3.7)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,SESSION_START,5159446,2023-05-16 17:41:00,13,,,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,5168909,2023-05-16 17:41:00,13,,Gary_3 Root,"(0.4, 0.0, 1.7)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,5169858,2023-05-16 17:41:00,13,,Gary_3 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,5177762,2023-05-16 17:41:00,13,,Gary_3 Root,"(0.0, 0.0, 0.0)",,R Chest Collapse
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,5179878,2023-05-16 17:41:00,13,,Gary_3 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,5182899,2023-05-16 17:41:00,13,red,Gary_3 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,5211338,2023-05-16 17:41:00,13,,Bob_0 Root,"(-1.7, 0.0, 5.7)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,TOOL_APPLIED,5219685,2023-05-16 17:42:00,13,,Bob_0 Root,,Tourniquet,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,5225573,2023-05-16 17:42:00,13,,Bob_0 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,5234321,2023-05-16 17:42:00,13,black,Bob_0 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,5253717,2023-05-16 17:42:00,13,,Gary_1 Root,"(1.6, 0.0, 7.6)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,5272381,2023-05-16 17:42:00,13,,Gary_1 Root,"(0.9, 0.1, 8.3)",,Face Shrapnel
724fdf45-3165-43b8-b9ca-dc07102d2886,TOOL_APPLIED,5272381,2023-05-16 17:42:00,13,,Gary_1 Root,,Gauze_Pack,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,5289635,2023-05-16 17:43:00,13,,Gary_1 Root,"(0.9, 0.1, 8.3)",,Face Shrapnel
724fdf45-3165-43b8-b9ca-dc07102d2886,TOOL_APPLIED,5289636,2023-05-16 17:43:00,13,,Gary_1 Root,,Gauze_Pack,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,5301110,2023-05-16 17:43:00,13,,Gary_1 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,5311814,2023-05-16 17:43:00,13,gray,Gary_1 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,5327136,2023-05-16 17:43:00,13,,Lily_4 Root,"(1.5, 0.0, 6.2)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,5341890,2023-05-16 17:44:00,13,,Lily_2 Root,"(3.0, 0.0, 4.5)",,
724fdf45-3165-43b8-b9ca-dc07102d2886,INJURY_TREATED,5348103,2023-05-16 17:44:00,13,,Lily_2 Root,"(3.2, 0.1, 4.2)",,R Shin Amputation
724fdf45-3165-43b8-b9ca-dc07102d2886,TOOL_APPLIED,5348103,2023-05-16 17:44:00,13,,Lily_2 Root,,Tourniquet,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,5350170,2023-05-16 17:44:00,13,,Lily_2 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PULSE_TAKEN,5350769,2023-05-16 17:44:00,13,,Lily_2 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,TAG_APPLIED,5360887,2023-05-16 17:44:00,13,red,Lily_2 Root,,,
724fdf45-3165-43b8-b9ca-dc07102d2886,PATIENT_ENGAGED,5367463,2023-05-16 17:44:00,13,,Mike_7 Root,"(1.3, 0.0, 3.4)",,
