bert_word,bert_entity,bert_score,bert_start,bert_end,file_path,is_probe,is_probe_probability
San,I-LOC,0.998704433441162,944.0,953.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 33.txt,False,0.0
California,I-LOC,0.9972445964813232,955.0,1003.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 33.txt,False,0.0
United,I-LOC,0.999195635318756,1164.0,1178.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 33.txt,False,0.0
US,I-LOC,0.5037878155708313,1233.0,1268.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 33.txt,False,0.0
Support,I-MISC,0.8021983504295349,1282.0,1293.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 33.txt,False,0.0
LS,I-MISC,0.6482958197593689,1293.0,1295.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 33.txt,False,0.0
DO,I-ORG,0.6591928005218506,111.0,113.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
HSc,I-ORG,0.6553229093551636,116.0,119.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
WIGHTMAN,I-ORG,0.718467116355896,136.0,144.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
UNIVERS,I-ORG,0.5999162197113037,442.0,449.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Corps,I-ORG,0.9982661604881288,603.0,612.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Navy,I-ORG,0.9979351758956908,613.0,623.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Medicine,I-ORG,0.5613582134246826,624.0,637.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
EMS,I-ORG,0.8002140522003174,638.0,641.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
and,I-ORG,0.613664448261261,682.0,694.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Medicine,I-ORG,0.4274405539035797,695.0,733.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
of,I-ORG,0.9961568713188172,734.0,746.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Medicine,I-ORG,0.9784198999404908,747.0,763.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Reed,I-ORG,0.7752143144607544,764.0,777.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Military,I-ORG,0.6838483810424805,778.0,794.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Center,I-ORG,0.628301739692688,795.0,807.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
esda,I-LOC,0.9882112741470336,807.0,811.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Department,I-ORG,0.967333734035492,844.0,858.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Military,I-ORG,0.9864169359207152,859.0,871.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Emergency,I-ORG,0.98249614238739,872.0,890.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Uniformed,I-ORG,0.9889211654663086,892.0,901.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
University,I-ORG,0.9622165560722352,911.0,924.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
the,I-ORG,0.8979936838150024,925.0,935.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Sciences,I-ORG,0.856985330581665,936.0,950.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
esda,I-LOC,0.9829658269882202,950.0,954.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
US,I-ORG,0.9040408134460448,976.0,982.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Force,I-ORG,0.9959261417388916,983.0,997.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Corps,I-ORG,0.9970380067825316,998.0,1033.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Special,I-ORG,0.9339807629585266,1034.0,1052.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Wing,I-ORG,0.919062316417694,1053.0,1062.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Force,I-ORG,0.9986585378646852,1063.0,1076.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Operations,I-ORG,0.9961339235305786,1077.0,1095.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Hurlburt,I-LOC,0.9448228478431702,1098.0,1106.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Florida,I-LOC,0.9987562894821168,1114.0,1154.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
of,I-ORG,0.9679155945777892,1155.0,1166.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
and,I-ORG,0.969447374343872,1167.0,1180.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Medicine,I-ORG,0.8747938275337219,1181.0,1192.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
.,I-LOC,0.7320677638053894,1192.0,1200.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Hébert,I-LOC,0.8670775890350342,1201.0,1207.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
of,I-LOC,0.7274841070175171,1215.0,1226.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Uniformed,I-ORG,0.9519534707069396,1229.0,1238.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
University,I-ORG,0.9163975715637208,1248.0,1261.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
the,I-ORG,0.841717004776001,1262.0,1272.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Sciences,I-ORG,0.6176438927650452,1273.0,1287.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
esda,I-LOC,0.9894448518753052,1287.0,1291.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
Military,I-ORG,0.5884817242622375,1323.0,1340.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
World,I-MISC,0.5506471991539001,1925.0,1956.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 34.txt,False,0.0
B,I-MISC,0.7104613184928894,92.0,119.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
LUCCI,I-ORG,0.8922211527824402,158.0,163.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
MELISSA,I-ORG,0.8647446036338806,174.0,181.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
LGIDIOL,I-ORG,0.5642707943916321,490.0,565.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
LE,I-ORG,0.4784338772296905,579.0,844.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
Corps,I-ORG,0.996221661567688,845.0,854.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
Army,I-ORG,0.9956835508346558,855.0,878.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
of,I-ORG,0.975030779838562,879.0,891.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
Medicine,I-ORG,0.925594687461853,892.0,908.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
Reed,I-ORG,0.7426607608795166,909.0,922.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
Military,I-ORG,0.5100768804550171,923.0,939.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
Center,I-ORG,0.4906928837299347,940.0,952.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
esda,I-LOC,0.982000768184662,952.0,956.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
Medical,I-ORG,0.9777078032493592,978.0,991.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
US,I-ORG,0.9830946326255798,993.0,1000.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
Department,I-ORG,0.9572685956954956,1023.0,1036.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
Military,I-ORG,0.953199863433838,1037.0,1049.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
Emergency,I-ORG,0.953026294708252,1050.0,1068.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
Uniformed,I-ORG,0.9681649208068848,1070.0,1079.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
University,I-ORG,0.9518596529960632,1089.0,1102.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
the,I-ORG,0.9520594477653505,1103.0,1113.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
Sciences,I-ORG,0.8856639862060547,1115.0,1129.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
esda,I-LOC,0.987972617149353,1129.0,1133.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
Military,I-MISC,0.5089073181152344,1164.0,1181.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
CB,I-MISC,0.7189565896987915,1260.0,1283.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 35.txt,False,0.0
BUCKENMAIE,I-ORG,0.6404911279678345,131.0,141.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
MDL,I-ORG,0.6737627983093262,148.0,179.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
OLYTRAUMA,I-ORG,0.8248454928398132,232.0,241.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
Medical,I-ORG,0.981052041053772,526.0,539.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
US,I-ORG,0.9876768589019777,541.0,548.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
Department,I-ORG,0.9549826979637146,579.0,592.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
Military,I-ORG,0.9918513894081116,593.0,611.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
Medicine,I-ORG,0.9258233904838562,612.0,624.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
iformed,I-ORG,0.992131531238556,624.0,631.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
University,I-ORG,0.9853212237358092,641.0,658.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
ville,I-LOC,0.9934544563293456,658.0,673.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
Military,I-MISC,0.5810518860816956,694.0,711.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
Thomas,I-PER,0.9984153509140016,763.0,778.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
“,I-PER,0.8592045903205872,779.0,785.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
wall,I-PER,0.9421842098236084,785.0,790.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
Jackson,I-PER,0.9984906911849976,791.0,820.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
Stonewall,I-PER,0.983354926109314,820.0,829.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
Jackson,I-PER,0.9990860223770142,831.0,858.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
Union,I-MISC,0.995550274848938,900.0,928.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
War,I-MISC,0.9969385862350464,929.0,953.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
sville,I-LOC,0.9753040671348572,953.0,969.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
Confederate,I-MISC,0.9964871406555176,1095.0,1202.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
Confederate,I-MISC,0.9895881414413452,1215.0,1324.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
Confederate,I-MISC,0.9918686151504515,1513.0,1533.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
Hunter,I-PER,0.953926682472229,1555.0,1570.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
Early,I-PER,0.6916019320487976,1673.0,1712.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
Jackson,I-PER,0.9973449110984802,1926.0,1933.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 36.txt,False,0.0
JAMES,I-PER,0.9770584106445312,87.0,92.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 37.txt,False,0.0
.,I-PER,0.6558092832565308,94.0,97.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 37.txt,False,0.0
EST,I-PER,0.8975410461425781,97.0,100.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 37.txt,False,0.0
CHSTOPHER,I-PER,0.6905720829963684,111.0,122.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 37.txt,False,0.0
.,I-PER,0.6767324805259705,124.0,128.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 37.txt,False,0.0
RNER,I-PER,0.6638280749320984,128.0,132.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 37.txt,False,0.0
HUMAN,I-MISC,0.9053447246551514,180.0,185.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 37.txt,False,0.0
UNDI,I-ORG,0.4449852705001831,292.0,584.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 37.txt,False,0.0
RAUM,I-MISC,0.537682056427002,806.0,810.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 37.txt,False,0.0
Corps,I-ORG,0.994309902191162,858.0,867.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 37.txt,False,0.0
Navy,I-ORG,0.9961477518081664,868.0,911.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 37.txt,False,0.0
iformed,I-ORG,0.9601434469223022,911.0,918.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 37.txt,False,0.0
University,I-ORG,0.973134696483612,928.0,941.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 37.txt,False,0.0
the,I-ORG,0.9214819073677064,942.0,952.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 37.txt,False,0.0
Sciences,I-ORG,0.8834880590438843,953.0,967.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 37.txt,False,0.0
esda,I-LOC,0.983823537826538,967.0,971.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 37.txt,False,0.0
US,I-ORG,0.983121931552887,993.0,1000.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 37.txt,False,0.0
Medical,I-ORG,0.9570811986923218,1001.0,1014.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 37.txt,False,0.0
US,I-ORG,0.7806193232536316,1045.0,1052.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 37.txt,False,0.0
USA,I-LOC,0.9965962767601012,1070.0,1093.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 37.txt,False,0.0
Stewart,I-PER,0.7281040549278259,1100.0,1116.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 37.txt,False,0.0
IC,I-ORG,0.4301173985004425,61.0,66.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
INL,I-ORG,0.5005549192428589,67.0,88.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
ENEE,I-ORG,0.4649826288223266,95.0,99.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
ZDAN,I-LOC,0.5876915454864502,102.0,106.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
THERESA,I-ORG,0.8871260285377502,113.0,120.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
TTIMORE,I-ORG,0.714455783367157,123.0,130.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
RD,I-ORG,0.5323333740234375,142.0,146.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
MS,I-LOC,0.7838841676712036,152.0,162.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
AMIE,I-ORG,0.7456977367401123,162.0,166.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
MES,I-ORG,0.5513794422149658,170.0,173.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
Department,I-ORG,0.997157096862793,244.0,257.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
Defense,I-ORG,0.9953698515892028,258.0,612.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
ND,I-MISC,0.6049646735191345,612.0,1063.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
Public,I-ORG,0.9952021837234496,1064.0,1077.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
Service,I-ORG,0.997127115726471,1078.0,1130.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
Recovery,I-ORG,0.9554359316825868,1131.0,1146.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
Fort,I-LOC,0.9751980900764464,1148.0,1159.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
Colorado,I-LOC,0.9982163310050964,1161.0,1185.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
Tra,I-ORG,0.7186116576194763,1186.0,1189.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
US,I-ORG,0.9215696454048156,1218.0,1225.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
Office,I-ORG,0.8413110971450806,1226.0,1269.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
Virginia,I-LOC,0.542106032371521,1271.0,1310.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
Army,I-ORG,0.955221712589264,1311.0,1330.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
Defense,I-ORG,0.9602731466293336,1347.0,1361.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
Agency,I-ORG,0.9487924575805664,1362.0,1382.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
Virginia,I-LOC,0.6236370801925659,1384.0,1410.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
Corps,I-ORG,0.9465888738632202,1411.0,1420.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
Armyeur,I-ORG,0.762410044670105,1421.0,1438.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
Services,I-ORG,0.8428710699081421,1466.0,1485.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
Health,I-ORG,0.6794362664222717,1493.0,1514.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
da,I-ORG,0.5181575417518616,1516.0,1528.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
Military,I-ORG,0.5580504536628723,1549.0,1566.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
INUCTIONBI,I-ORG,0.6042455434799194,1567.0,1607.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 38.txt,False,0.0
CHETAN,I-PER,0.7554745078086853,84.0,90.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
.,I-PER,0.4464756548404693,92.0,95.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
HAROD,I-PER,0.5058075785636902,95.0,100.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
BRENNA,I-PER,0.8958079218864441,112.0,118.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
SHACKELFD,I-PER,0.5889766812324524,122.0,133.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
RRT,I-PER,0.9732203483581544,144.0,150.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
MABRY,I-PER,0.5845057964324951,154.0,159.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
LNL,I-ORG,0.5894768834114075,180.0,235.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
rrey,I-ORG,0.9143699407577516,272.0,280.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
Letterman,I-ORG,0.8623968958854675,281.0,290.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
World,I-MISC,0.9965381622314452,301.0,310.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
II,I-MISC,0.9903705716133118,311.0,328.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
ERED,I-MISC,0.6214724779129028,328.0,334.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
Vietnam,I-LOC,0.9814929366111756,356.0,373.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
Iraq,I-LOC,0.9949700236320496,406.0,426.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
US,I-ORG,0.990652561187744,602.0,608.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
Force,I-ORG,0.9982195496559144,609.0,623.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
Corps,I-ORG,0.9984660148620604,624.0,680.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
EMS,I-ORG,0.9978944063186646,681.0,684.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
Disaster,I-ORG,0.9965029954910278,687.0,704.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
Fellowship,I-ORG,0.9965164661407472,705.0,720.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
Antonio,I-ORG,0.817529022693634,721.0,738.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
Medical,I-ORG,0.5966601967811584,739.0,753.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
JBSA,I-ORG,0.9668538570404052,755.0,759.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
Sam,I-LOC,0.9932339787483216,766.0,777.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
Texas,I-LOC,0.9992755055427552,779.0,821.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
Zealand,I-LOC,0.9987345337867736,822.0,847.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
Corps,I-ORG,0.9964141249656676,848.0,857.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
Army,I-ORG,0.9943704009056092,858.0,886.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
Special,I-ORG,0.9973844885826112,887.0,905.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
Command,I-ORG,0.9945722222328186,906.0,919.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
Bragg,I-LOC,0.9936747550964355,920.0,932.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
Carolina,I-LOC,0.9993894100189208,933.0,970.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
Medicine,I-MISC,0.8056508302688599,971.0,1309.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
Afghanistan,I-LOC,0.9994848966598512,1315.0,1400.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 39.txt,False,0.0
L,I-ORG,0.5390362739562988,43.0,78.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 4.txt,False,0.0
CALLAHAN,I-PER,0.7902809381484985,80.0,88.0,../data/Domain_Knowledge/Fundamentals of Military Medicine/Fund ch 4.txt,False,0.0
