session_uuid,scene_id,patient_id,injury_id,is_stills_visited_first,is_walk_command_issued,is_walkers_visited_last,is_wave_command_issued,is_injury_treated,is_pulse_taken,is_tag_correct
a2a38d07-04c7-4b02-839e-83dc10e516ba,0,Mike_5 Root,R Thigh Laceration,0,1,0,0,0,0,0
a2a38d07-04c7-4b02-839e-83dc10e516ba,0,Mike_7 Root,L Thigh Puncture,0,1,0,0,1,1,1
a2a38d07-04c7-4b02-839e-83dc10e516ba,0,Mike_7 Root,R Calf Laceration,0,1,0,0,0,1,1
a3113d56-505e-40c1-8c39-09baacc82efa,0,Bob_0 Root,Face Shrapnel,0,1,1,1,0,1,1
a3113d56-505e-40c1-8c39-09baacc82efa,0,Bob_0 Root,L Chest Collapse,0,1,1,1,0,1,1
a3113d56-505e-40c1-8c39-09baacc82efa,0,Bob_0 Root,L Stomach Puncture,0,1,1,1,0,1,1
a3113d56-505e-40c1-8c39-09baacc82efa,0,Bob_0 Root,L Thigh Laceration,0,1,1,1,0,1,1
a3113d56-505e-40c1-8c39-09baacc82efa,0,Bob_0 Root,L Wrist Amputation,0,1,1,1,0,1,1
a3113d56-505e-40c1-8c39-09baacc82efa,0,Bob_0 Root,R Shin Amputation,0,1,1,1,0,1,1
a3113d56-505e-40c1-8c39-09baacc82efa,0,Gary_1 Root,Face Shrapnel,0,1,1,1,0,1,0
a3113d56-505e-40c1-8c39-09baacc82efa,0,Gary_3 Root,R Chest Collapse,0,1,1,1,1,1,0
a3113d56-505e-40c1-8c39-09baacc82efa,0,Gary_9 Root,Ear Bleed,0,1,1,1,0,1,1
a3113d56-505e-40c1-8c39-09baacc82efa,0,Gloria_6 Root,R Calf Shrapnel,0,1,1,1,1,1,0
a3113d56-505e-40c1-8c39-09baacc82efa,0,Gloria_8 Root,L Forearm Laceration,0,1,1,1,1,1,1
a3113d56-505e-40c1-8c39-09baacc82efa,0,Helga_10 Root,Forehead Scrape,0,1,1,1,0,1,1
a3113d56-505e-40c1-8c39-09baacc82efa,0,Lily_2 Root,R Shin Amputation,0,1,1,1,1,0,1
a3113d56-505e-40c1-8c39-09baacc82efa,0,Lily_4 Root,L Side Puncture,0,1,1,1,1,1,1
a3113d56-505e-40c1-8c39-09baacc82efa,0,Mike_5 Root,R Side Puncture,0,1,1,1,1,1,1
a3113d56-505e-40c1-8c39-09baacc82efa,0,Mike_5 Root,R Thigh Laceration,0,1,1,1,1,1,1
a3113d56-505e-40c1-8c39-09baacc82efa,0,Mike_7 Root,L Thigh Puncture,0,1,1,1,1,1,1
a3113d56-505e-40c1-8c39-09baacc82efa,0,Mike_7 Root,R Calf Laceration,0,1,1,1,0,1,1
a40659ab-dfbf-43ab-91cb-72a48a82c426,0,Bob_0 Root,Face Shrapnel,0,1,1,1,0,0,1
a40659ab-dfbf-43ab-91cb-72a48a82c426,0,Bob_0 Root,L Chest Collapse,0,1,1,1,0,0,1
a40659ab-dfbf-43ab-91cb-72a48a82c426,0,Bob_0 Root,L Stomach Puncture,0,1,1,1,0,0,1
a40659ab-dfbf-43ab-91cb-72a48a82c426,0,Bob_0 Root,L Thigh Laceration,0,1,1,1,0,0,1
a40659ab-dfbf-43ab-91cb-72a48a82c426,0,Bob_0 Root,L Wrist Amputation,0,1,1,1,0,0,1
a40659ab-dfbf-43ab-91cb-72a48a82c426,0,Bob_0 Root,R Shin Amputation,0,1,1,1,0,0,1
a40659ab-dfbf-43ab-91cb-72a48a82c426,0,Bob_9 Root,Ear Bleed,0,1,1,1,0,0,1
a40659ab-dfbf-43ab-91cb-72a48a82c426,0,Gary_1 Root,Face Shrapnel,0,1,1,1,0,1,1
a40659ab-dfbf-43ab-91cb-72a48a82c426,0,Gary_3 Root,R Chest Collapse,0,1,1,1,1,1,1
a40659ab-dfbf-43ab-91cb-72a48a82c426,0,Gloria_6 Root,R Calf Shrapnel,0,1,1,1,0,1,0
a40659ab-dfbf-43ab-91cb-72a48a82c426,0,Gloria_8 Root,L Forearm Laceration,0,1,1,1,1,1,1
a40659ab-dfbf-43ab-91cb-72a48a82c426,0,Helga_10 Root,Forehead Scrape,0,1,1,1,0,1,1
a40659ab-dfbf-43ab-91cb-72a48a82c426,0,Lily_2 Root,R Shin Amputation,0,1,1,1,1,1,1
a40659ab-dfbf-43ab-91cb-72a48a82c426,0,Lily_4 Root,L Side Puncture,0,1,1,1,1,1,1
a40659ab-dfbf-43ab-91cb-72a48a82c426,0,Mike_5 Root,R Side Puncture,0,1,1,1,1,1,1
a40659ab-dfbf-43ab-91cb-72a48a82c426,0,Mike_5 Root,R Thigh Laceration,0,1,1,1,1,1,1
a40659ab-dfbf-43ab-91cb-72a48a82c426,0,Mike_7 Root,L Thigh Puncture,0,1,1,1,1,1,0
a40659ab-dfbf-43ab-91cb-72a48a82c426,0,Mike_7 Root,R Calf Laceration,0,1,1,1,1,1,0
a437d61b-adad-424f-9714-83382548fda2,0,Bob_0 Root,Face Shrapnel,0,1,0,1,0,1,1
a437d61b-adad-424f-9714-83382548fda2,0,Bob_0 Root,L Chest Collapse,0,1,0,1,0,1,1
a437d61b-adad-424f-9714-83382548fda2,0,Bob_0 Root,L Stomach Puncture,0,1,0,1,0,1,1
a437d61b-adad-424f-9714-83382548fda2,0,Bob_0 Root,L Thigh Laceration,0,1,0,1,0,1,1
a437d61b-adad-424f-9714-83382548fda2,0,Bob_0 Root,L Wrist Amputation,0,1,0,1,0,1,1
a437d61b-adad-424f-9714-83382548fda2,0,Bob_0 Root,R Shin Amputation,0,1,0,1,0,1,1
a437d61b-adad-424f-9714-83382548fda2,0,Bob_9 Root,Ear Bleed,0,1,0,1,0,1,0
a437d61b-adad-424f-9714-83382548fda2,0,Gary_1 Root,Face Shrapnel,0,1,0,1,0,1,1
a437d61b-adad-424f-9714-83382548fda2,0,Gary_3 Root,R Chest Collapse,0,1,0,1,1,1,1
a437d61b-adad-424f-9714-83382548fda2,0,Gloria_6 Root,R Calf Shrapnel,0,1,0,1,0,0,1
a437d61b-adad-424f-9714-83382548fda2,0,Gloria_8 Root,L Forearm Laceration,0,1,0,1,1,0,1
a437d61b-adad-424f-9714-83382548fda2,0,Helga_10 Root,Forehead Scrape,0,1,0,1,0,1,1
a437d61b-adad-424f-9714-83382548fda2,0,Lily_2 Root,R Shin Amputation,0,1,0,1,1,1,0
a437d61b-adad-424f-9714-83382548fda2,0,Lily_4 Root,L Side Puncture,0,1,0,1,1,0,1
a437d61b-adad-424f-9714-83382548fda2,0,Mike_5 Root,R Side Puncture,0,1,0,1,1,0,1
a437d61b-adad-424f-9714-83382548fda2,0,Mike_5 Root,R Thigh Laceration,0,1,0,1,1,0,1
a437d61b-adad-424f-9714-83382548fda2,0,Mike_7 Root,L Thigh Puncture,0,1,0,1,1,0,1
a437d61b-adad-424f-9714-83382548fda2,0,Mike_7 Root,R Calf Laceration,0,1,0,1,1,0,1
a62cdd57-739f-4f98-b0bd-45e7aced8b73,0,Bob_0 Root,Face Shrapnel,0,1,0,0,0,0,1
a62cdd57-739f-4f98-b0bd-45e7aced8b73,0,Bob_0 Root,L Chest Collapse,0,1,0,0,0,0,1
a62cdd57-739f-4f98-b0bd-45e7aced8b73,0,Bob_0 Root,L Stomach Puncture,0,1,0,0,0,0,1
a62cdd57-739f-4f98-b0bd-45e7aced8b73,0,Bob_0 Root,L Thigh Laceration,0,1,0,0,0,0,1
a62cdd57-739f-4f98-b0bd-45e7aced8b73,0,Bob_0 Root,L Wrist Amputation,0,1,0,0,0,0,1
a62cdd57-739f-4f98-b0bd-45e7aced8b73,0,Bob_0 Root,R Shin Amputation,0,1,0,0,0,0,1
a62cdd57-739f-4f98-b0bd-45e7aced8b73,0,Gary_1 Root,Face Shrapnel,0,1,0,0,0,1,1
a62cdd57-739f-4f98-b0bd-45e7aced8b73,0,Gary_3 Root,R Chest Collapse,0,1,0,0,1,1,1
a62cdd57-739f-4f98-b0bd-45e7aced8b73,0,Gary_9 Root,Ear Bleed,0,1,0,0,0,1,1
a62cdd57-739f-4f98-b0bd-45e7aced8b73,0,Gloria_6 Root,R Calf Shrapnel,0,1,0,0,0,1,1
a62cdd57-739f-4f98-b0bd-45e7aced8b73,0,Gloria_8 Root,L Forearm Laceration,0,1,0,0,1,1,1
a62cdd57-739f-4f98-b0bd-45e7aced8b73,0,Helga_10 Root,Forehead Scrape,0,1,0,0,0,1,1
a62cdd57-739f-4f98-b0bd-45e7aced8b73,0,Lily_2 Root,R Shin Amputation,0,1,0,0,1,1,0
a62cdd57-739f-4f98-b0bd-45e7aced8b73,0,Lily_4 Root,L Side Puncture,0,1,0,0,1,1,1
a62cdd57-739f-4f98-b0bd-45e7aced8b73,0,Mike_5 Root,R Side Puncture,0,1,0,0,1,1,1
a62cdd57-739f-4f98-b0bd-45e7aced8b73,0,Mike_5 Root,R Thigh Laceration,0,1,0,0,1,1,1
a62cdd57-739f-4f98-b0bd-45e7aced8b73,0,Mike_7 Root,L Thigh Puncture,0,1,0,0,1,1,1
a62cdd57-739f-4f98-b0bd-45e7aced8b73,0,Mike_7 Root,R Calf Laceration,0,1,0,0,0,1,1
a6470837-fcab-4478-bdbf-c27bdc3960ef,1,Bob_0 Root,Face Shrapnel,0,1,0,1,0,1,1
a6470837-fcab-4478-bdbf-c27bdc3960ef,1,Bob_0 Root,L Chest Collapse,0,1,0,1,0,1,1
a6470837-fcab-4478-bdbf-c27bdc3960ef,1,Bob_0 Root,L Stomach Puncture,0,1,0,1,0,1,1
a6470837-fcab-4478-bdbf-c27bdc3960ef,1,Bob_0 Root,L Thigh Laceration,0,1,0,1,0,1,1
a6470837-fcab-4478-bdbf-c27bdc3960ef,1,Bob_0 Root,L Wrist Amputation,0,1,0,1,0,1,1
a6470837-fcab-4478-bdbf-c27bdc3960ef,1,Bob_0 Root,R Shin Amputation,0,1,0,1,0,1,1
a6470837-fcab-4478-bdbf-c27bdc3960ef,1,Gary_1 Root,Face Shrapnel,0,1,0,1,0,1,1
a6470837-fcab-4478-bdbf-c27bdc3960ef,1,Gary_3 Root,R Chest Collapse,0,1,0,1,1,1,1
a6470837-fcab-4478-bdbf-c27bdc3960ef,1,Gary_9 Root,Ear Bleed,0,1,0,1,0,0,0
a6470837-fcab-4478-bdbf-c27bdc3960ef,1,Gloria_6 Root,R Calf Shrapnel,0,1,0,1,0,1,1
a6470837-fcab-4478-bdbf-c27bdc3960ef,1,Gloria_8 Root,L Forearm Laceration,0,1,0,1,1,1,1
a6470837-fcab-4478-bdbf-c27bdc3960ef,1,Helga_10 Root,Forehead Scrape,0,1,0,1,0,1,1
a6470837-fcab-4478-bdbf-c27bdc3960ef,1,Lily_2 Root,R Shin Amputation,0,1,0,1,1,1,1
a6470837-fcab-4478-bdbf-c27bdc3960ef,1,Lily_4 Root,L Side Puncture,0,1,0,1,1,1,1
a6470837-fcab-4478-bdbf-c27bdc3960ef,1,Mike_5 Root,R Side Puncture,0,1,0,1,1,1,1
a6470837-fcab-4478-bdbf-c27bdc3960ef,1,Mike_5 Root,R Thigh Laceration,0,1,0,1,1,1,1
a6470837-fcab-4478-bdbf-c27bdc3960ef,1,Mike_7 Root,L Thigh Puncture,0,1,0,1,1,1,1
a6470837-fcab-4478-bdbf-c27bdc3960ef,1,Mike_7 Root,R Calf Laceration,0,1,0,1,1,1,1
a6b7ff70-3b20-48c6-86e8-744bad19f7d7,0,Bob_0 Root,Face Shrapnel,0,1,0,1,0,0,0
a6b7ff70-3b20-48c6-86e8-744bad19f7d7,0,Bob_0 Root,L Chest Collapse,0,1,0,1,0,0,0
a6b7ff70-3b20-48c6-86e8-744bad19f7d7,0,Bob_0 Root,L Stomach Puncture,0,1,0,1,0,0,0
a6b7ff70-3b20-48c6-86e8-744bad19f7d7,0,Bob_0 Root,L Thigh Laceration,0,1,0,1,0,0,0
a6b7ff70-3b20-48c6-86e8-744bad19f7d7,0,Bob_0 Root,L Wrist Amputation,0,1,0,1,0,0,0
a6b7ff70-3b20-48c6-86e8-744bad19f7d7,0,Bob_0 Root,R Shin Amputation,0,1,0,1,0,0,0
a6b7ff70-3b20-48c6-86e8-744bad19f7d7,0,Gary_1 Root,Face Shrapnel,0,1,0,1,0,0,0
a6b7ff70-3b20-48c6-86e8-744bad19f7d7,0,Gary_3 Root,R Chest Collapse,0,1,0,1,0,0,0
a6b7ff70-3b20-48c6-86e8-744bad19f7d7,0,Gary_9 Root,Ear Bleed,0,1,0,1,0,0,0
a6b7ff70-3b20-48c6-86e8-744bad19f7d7,0,Gloria_6 Root,R Calf Shrapnel,0,1,0,1,0,0,0
a6b7ff70-3b20-48c6-86e8-744bad19f7d7,0,Gloria_8 Root,L Forearm Laceration,0,1,0,1,0,0,0
a6b7ff70-3b20-48c6-86e8-744bad19f7d7,0,Helga_10 Root,Forehead Scrape,0,1,0,1,0,0,0
a6b7ff70-3b20-48c6-86e8-744bad19f7d7,0,Lily_2 Root,R Shin Amputation,0,1,0,1,1,0,0
a6b7ff70-3b20-48c6-86e8-744bad19f7d7,0,Lily_4 Root,L Side Puncture,0,1,0,1,0,0,0
a6b7ff70-3b20-48c6-86e8-744bad19f7d7,0,Mike_5 Root,R Side Puncture,0,1,0,1,0,0,0
a6b7ff70-3b20-48c6-86e8-744bad19f7d7,0,Mike_5 Root,R Thigh Laceration,0,1,0,1,0,0,0
a6b7ff70-3b20-48c6-86e8-744bad19f7d7,0,Mike_7 Root,L Thigh Puncture,0,1,0,1,0,0,0
a6b7ff70-3b20-48c6-86e8-744bad19f7d7,0,Mike_7 Root,R Calf Laceration,0,1,0,1,0,0,0
a7804ee3-6a1c-4462-957a-17976a540483,1,Bob_0 Root,Face Shrapnel,0,1,0,1,0,1,1
a7804ee3-6a1c-4462-957a-17976a540483,1,Bob_0 Root,L Chest Collapse,0,1,0,1,0,1,1
a7804ee3-6a1c-4462-957a-17976a540483,1,Bob_0 Root,L Stomach Puncture,0,1,0,1,0,1,1
a7804ee3-6a1c-4462-957a-17976a540483,1,Bob_0 Root,L Thigh Laceration,0,1,0,1,0,1,1
a7804ee3-6a1c-4462-957a-17976a540483,1,Bob_0 Root,L Wrist Amputation,0,1,0,1,0,1,1
a7804ee3-6a1c-4462-957a-17976a540483,1,Bob_0 Root,R Shin Amputation,0,1,0,1,0,1,1
a7804ee3-6a1c-4462-957a-17976a540483,1,Gary_1 Root,Face Shrapnel,0,1,0,1,0,1,1
a7804ee3-6a1c-4462-957a-17976a540483,1,Gary_3 Root,R Chest Collapse,0,1,0,1,1,1,1
a7804ee3-6a1c-4462-957a-17976a540483,1,Gary_9 Root,Ear Bleed,0,1,0,1,0,0,1
a7804ee3-6a1c-4462-957a-17976a540483,1,Gloria_6 Root,R Calf Shrapnel,0,1,0,1,0,1,1
a7804ee3-6a1c-4462-957a-17976a540483,1,Gloria_8 Root,L Forearm Laceration,0,1,0,1,1,0,1
a7804ee3-6a1c-4462-957a-17976a540483,1,Helga_10 Root,Forehead Scrape,0,1,0,1,0,0,1
a7804ee3-6a1c-4462-957a-17976a540483,1,Lily_2 Root,R Shin Amputation,0,1,0,1,1,1,0
a7804ee3-6a1c-4462-957a-17976a540483,1,Lily_4 Root,L Side Puncture,0,1,0,1,0,1,0
a7804ee3-6a1c-4462-957a-17976a540483,1,Mike_5 Root,R Side Puncture,0,1,0,1,1,0,1
a7804ee3-6a1c-4462-957a-17976a540483,1,Mike_5 Root,R Thigh Laceration,0,1,0,1,1,0,1
a7804ee3-6a1c-4462-957a-17976a540483,1,Mike_7 Root,L Thigh Puncture,0,1,0,1,1,1,1
a7804ee3-6a1c-4462-957a-17976a540483,1,Mike_7 Root,R Calf Laceration,0,1,0,1,1,1,1
a935b4f6-2300-41b3-bcd7-14cd70b222ed,0,Gary_5 Root,Asthmatic,0,1,0,0,0,1,0
a935b4f6-2300-41b3-bcd7-14cd70b222ed,0,Gloria_2 Root,L Shin Amputation,0,1,0,0,1,1,1
a935b4f6-2300-41b3-bcd7-14cd70b222ed,0,Gloria_8 Root,Ear Bleed,0,1,0,0,0,1,1
a935b4f6-2300-41b3-bcd7-14cd70b222ed,0,Helga_0 Root,L Stomach Puncture,0,1,0,0,1,1,1
a935b4f6-2300-41b3-bcd7-14cd70b222ed,0,Helga_0 Root,L Thigh Puncture,0,1,0,0,1,1,1
a935b4f6-2300-41b3-bcd7-14cd70b222ed,0,Lily_1 Root,R Bicep Puncture,0,1,0,0,0,1,0
a935b4f6-2300-41b3-bcd7-14cd70b222ed,0,Lily_1 Root,R Thigh Laceration,0,1,0,0,1,1,0
a935b4f6-2300-41b3-bcd7-14cd70b222ed,0,Lily_7 Root,Face Shrapnel,0,1,0,0,0,1,1
a935b4f6-2300-41b3-bcd7-14cd70b222ed,0,Lily_7 Root,L Wrist Amputation,0,1,0,0,0,1,1
a935b4f6-2300-41b3-bcd7-14cd70b222ed,0,Lily_7 Root,R Bicep Puncture,0,1,0,0,0,1,1
a935b4f6-2300-41b3-bcd7-14cd70b222ed,0,Mike_3 Root,R Wrist Amputation,0,1,0,0,1,1,1
a935b4f6-2300-41b3-bcd7-14cd70b222ed,0,Mike_4 Root,R Palm Laceration,0,1,0,0,1,1,1
a935b4f6-2300-41b3-bcd7-14cd70b222ed,0,Mike_6 Root,R Chest Collapse,0,1,0,0,1,1,1
a935b4f6-2300-41b3-bcd7-14cd70b222ed,0,Mike_9 Root,L Calf Laceration,0,1,0,0,0,1,0
a935b4f6-2300-41b3-bcd7-14cd70b222ed,0,Mike_9 Root,L Side Puncture,0,1,0,0,1,1,0
a935b4f6-2300-41b3-bcd7-14cd70b222ed,0,Mike_9 Root,L Thigh Puncture,0,1,0,0,1,1,0
a9804531-1ed7-4b97-b3c1-96784faf5228,0,Gary_5 Root,Asthmatic,0,1,0,0,0,1,0
a9804531-1ed7-4b97-b3c1-96784faf5228,0,Gloria_2 Root,L Shin Amputation,0,1,0,0,1,1,1
a9804531-1ed7-4b97-b3c1-96784faf5228,0,Gloria_8 Root,Ear Bleed,0,1,0,0,0,1,1
a9804531-1ed7-4b97-b3c1-96784faf5228,0,Helga_0 Root,L Stomach Puncture,0,1,0,0,0,1,1
a9804531-1ed7-4b97-b3c1-96784faf5228,0,Helga_0 Root,L Thigh Puncture,0,1,0,0,1,1,1
a9804531-1ed7-4b97-b3c1-96784faf5228,0,Lily_1 Root,R Bicep Puncture,0,1,0,0,0,1,0
a9804531-1ed7-4b97-b3c1-96784faf5228,0,Lily_1 Root,R Thigh Laceration,0,1,0,0,1,1,0
a9804531-1ed7-4b97-b3c1-96784faf5228,0,Lily_7 Root,Face Shrapnel,0,1,0,0,0,1,1
a9804531-1ed7-4b97-b3c1-96784faf5228,0,Lily_7 Root,L Wrist Amputation,0,1,0,0,0,1,1
a9804531-1ed7-4b97-b3c1-96784faf5228,0,Lily_7 Root,R Bicep Puncture,0,1,0,0,0,1,1
a9804531-1ed7-4b97-b3c1-96784faf5228,0,Mike_3 Root,R Wrist Amputation,0,1,0,0,1,1,1
a9804531-1ed7-4b97-b3c1-96784faf5228,0,Mike_4 Root,R Palm Laceration,0,1,0,0,1,1,0
a9804531-1ed7-4b97-b3c1-96784faf5228,0,Mike_6 Root,R Chest Collapse,0,1,0,0,1,1,1
a9804531-1ed7-4b97-b3c1-96784faf5228,0,Mike_9 Root,L Calf Laceration,0,1,0,0,0,1,1
a9804531-1ed7-4b97-b3c1-96784faf5228,0,Mike_9 Root,L Side Puncture,0,1,0,0,0,1,1
a9804531-1ed7-4b97-b3c1-96784faf5228,0,Mike_9 Root,L Thigh Puncture,0,1,0,0,1,1,1
a98b7327-dfd7-43c2-86e7-b5080ec86806,1,Bob_0 Root,Face Shrapnel,0,1,1,1,0,0,1
a98b7327-dfd7-43c2-86e7-b5080ec86806,1,Bob_0 Root,L Chest Collapse,0,1,1,1,0,0,1
a98b7327-dfd7-43c2-86e7-b5080ec86806,1,Bob_0 Root,L Stomach Puncture,0,1,1,1,0,0,1
a98b7327-dfd7-43c2-86e7-b5080ec86806,1,Bob_0 Root,L Thigh Laceration,0,1,1,1,0,0,1
a98b7327-dfd7-43c2-86e7-b5080ec86806,1,Bob_0 Root,L Wrist Amputation,0,1,1,1,0,0,1
a98b7327-dfd7-43c2-86e7-b5080ec86806,1,Bob_0 Root,R Shin Amputation,0,1,1,1,0,0,1
a98b7327-dfd7-43c2-86e7-b5080ec86806,1,Gary_1 Root,Face Shrapnel,0,1,1,1,0,0,0
a98b7327-dfd7-43c2-86e7-b5080ec86806,1,Gary_3 Root,R Chest Collapse,0,1,1,1,0,0,0
a98b7327-dfd7-43c2-86e7-b5080ec86806,1,Gary_9 Root,Ear Bleed,0,1,1,1,0,0,0
a98b7327-dfd7-43c2-86e7-b5080ec86806,1,Gloria_6 Root,R Calf Shrapnel,0,1,1,1,0,0,1
a98b7327-dfd7-43c2-86e7-b5080ec86806,1,Gloria_8 Root,L Forearm Laceration,0,1,1,1,1,0,1
a98b7327-dfd7-43c2-86e7-b5080ec86806,1,Helga_10 Root,Forehead Scrape,0,1,1,1,0,0,1
a98b7327-dfd7-43c2-86e7-b5080ec86806,1,Lily_2 Root,R Shin Amputation,0,1,1,1,1,1,1
a98b7327-dfd7-43c2-86e7-b5080ec86806,1,Lily_4 Root,L Side Puncture,0,1,1,1,1,0,1
a98b7327-dfd7-43c2-86e7-b5080ec86806,1,Mike_5 Root,R Side Puncture,0,1,1,1,1,0,1
a98b7327-dfd7-43c2-86e7-b5080ec86806,1,Mike_5 Root,R Thigh Laceration,0,1,1,1,1,0,1
a98b7327-dfd7-43c2-86e7-b5080ec86806,1,Mike_7 Root,L Thigh Puncture,0,1,1,1,1,0,0
a98b7327-dfd7-43c2-86e7-b5080ec86806,1,Mike_7 Root,R Calf Laceration,0,1,1,1,1,0,0
ab1f8cd1-8d65-45da-b087-89b25ff46c66,0,Bob_0 Root,Face Shrapnel,0,1,0,1,0,1,1
ab1f8cd1-8d65-45da-b087-89b25ff46c66,0,Bob_0 Root,L Chest Collapse,0,1,0,1,0,1,1
ab1f8cd1-8d65-45da-b087-89b25ff46c66,0,Bob_0 Root,L Stomach Puncture,0,1,0,1,0,1,1
ab1f8cd1-8d65-45da-b087-89b25ff46c66,0,Bob_0 Root,L Thigh Laceration,0,1,0,1,0,1,1
ab1f8cd1-8d65-45da-b087-89b25ff46c66,0,Bob_0 Root,L Wrist Amputation,0,1,0,1,0,1,1
ab1f8cd1-8d65-45da-b087-89b25ff46c66,0,Bob_0 Root,R Shin Amputation,0,1,0,1,0,1,1
ab1f8cd1-8d65-45da-b087-89b25ff46c66,0,Gary_1 Root,Face Shrapnel,0,1,0,1,0,1,1
ab1f8cd1-8d65-45da-b087-89b25ff46c66,0,Gary_3 Root,R Chest Collapse,0,1,0,1,1,1,1
ab1f8cd1-8d65-45da-b087-89b25ff46c66,0,Gary_9 Root,Ear Bleed,0,1,0,1,0,0,0
ab1f8cd1-8d65-45da-b087-89b25ff46c66,0,Gloria_6 Root,R Calf Shrapnel,0,1,0,1,1,1,1
ab1f8cd1-8d65-45da-b087-89b25ff46c66,0,Gloria_8 Root,L Forearm Laceration,0,1,0,1,1,1,0
ab1f8cd1-8d65-45da-b087-89b25ff46c66,0,Helga_10 Root,Forehead Scrape,0,1,0,1,0,0,1
ab1f8cd1-8d65-45da-b087-89b25ff46c66,0,Lily_2 Root,R Shin Amputation,0,1,0,1,1,1,1
ab1f8cd1-8d65-45da-b087-89b25ff46c66,0,Lily_4 Root,L Side Puncture,0,1,0,1,1,1,1
ab1f8cd1-8d65-45da-b087-89b25ff46c66,0,Mike_5 Root,R Side Puncture,0,1,0,1,1,1,1
ab1f8cd1-8d65-45da-b087-89b25ff46c66,0,Mike_5 Root,R Thigh Laceration,0,1,0,1,1,1,1
ab1f8cd1-8d65-45da-b087-89b25ff46c66,0,Mike_7 Root,L Thigh Puncture,0,1,0,1,1,0,1
ab1f8cd1-8d65-45da-b087-89b25ff46c66,0,Mike_7 Root,R Calf Laceration,0,1,0,1,1,0,1
aca8a746-0f72-4c8d-87a5-70d836da8768,0,Bob_0 Root,Face Shrapnel,0,1,1,1,0,1,1
aca8a746-0f72-4c8d-87a5-70d836da8768,0,Bob_0 Root,L Chest Collapse,0,1,1,1,0,1,1
aca8a746-0f72-4c8d-87a5-70d836da8768,0,Bob_0 Root,L Stomach Puncture,0,1,1,1,0,1,1
aca8a746-0f72-4c8d-87a5-70d836da8768,0,Bob_0 Root,L Thigh Laceration,0,1,1,1,0,1,1
aca8a746-0f72-4c8d-87a5-70d836da8768,0,Bob_0 Root,L Wrist Amputation,0,1,1,1,0,1,1
aca8a746-0f72-4c8d-87a5-70d836da8768,0,Bob_0 Root,R Shin Amputation,0,1,1,1,0,1,1
aca8a746-0f72-4c8d-87a5-70d836da8768,0,Bob_9 Root,Ear Bleed,0,1,1,1,0,1,0
aca8a746-0f72-4c8d-87a5-70d836da8768,0,Gary_1 Root,Face Shrapnel,0,1,1,1,0,0,1
aca8a746-0f72-4c8d-87a5-70d836da8768,0,Gary_3 Root,R Chest Collapse,0,1,1,1,0,1,0
aca8a746-0f72-4c8d-87a5-70d836da8768,0,Gloria_6 Root,R Calf Shrapnel,0,1,1,1,0,1,1
aca8a746-0f72-4c8d-87a5-70d836da8768,0,Gloria_8 Root,L Forearm Laceration,0,1,1,1,1,1,1
aca8a746-0f72-4c8d-87a5-70d836da8768,0,Helga_10 Root,Forehead Scrape,0,1,1,1,0,0,1
aca8a746-0f72-4c8d-87a5-70d836da8768,0,Lily_2 Root,R Shin Amputation,0,1,1,1,1,0,0
aca8a746-0f72-4c8d-87a5-70d836da8768,0,Lily_4 Root,L Side Puncture,0,1,1,1,1,1,1
aca8a746-0f72-4c8d-87a5-70d836da8768,0,Mike_5 Root,R Side Puncture,0,1,1,1,1,0,1
aca8a746-0f72-4c8d-87a5-70d836da8768,0,Mike_5 Root,R Thigh Laceration,0,1,1,1,1,0,1
aca8a746-0f72-4c8d-87a5-70d836da8768,0,Mike_7 Root,L Thigh Puncture,0,1,1,1,1,1,1
aca8a746-0f72-4c8d-87a5-70d836da8768,0,Mike_7 Root,R Calf Laceration,0,1,1,1,1,1,1
ad2137d0-d5aa-4a4e-af02-e327993c6d41,1,Bob_0 Root,Face Shrapnel,0,1,0,1,0,1,1
ad2137d0-d5aa-4a4e-af02-e327993c6d41,1,Bob_0 Root,L Chest Collapse,0,1,0,1,0,1,1
ad2137d0-d5aa-4a4e-af02-e327993c6d41,1,Bob_0 Root,L Stomach Puncture,0,1,0,1,0,1,1
ad2137d0-d5aa-4a4e-af02-e327993c6d41,1,Bob_0 Root,L Thigh Laceration,0,1,0,1,0,1,1
ad2137d0-d5aa-4a4e-af02-e327993c6d41,1,Bob_0 Root,L Wrist Amputation,0,1,0,1,0,1,1
ad2137d0-d5aa-4a4e-af02-e327993c6d41,1,Bob_0 Root,R Shin Amputation,0,1,0,1,0,1,1
ad2137d0-d5aa-4a4e-af02-e327993c6d41,1,Gary_1 Root,Face Shrapnel,0,1,0,1,0,1,1
ad2137d0-d5aa-4a4e-af02-e327993c6d41,1,Gary_3 Root,R Chest Collapse,0,1,0,1,1,1,1
ad2137d0-d5aa-4a4e-af02-e327993c6d41,1,Gary_9 Root,Ear Bleed,0,1,0,1,0,0,1
ad2137d0-d5aa-4a4e-af02-e327993c6d41,1,Gloria_6 Root,R Calf Shrapnel,0,1,0,1,1,0,1
ad2137d0-d5aa-4a4e-af02-e327993c6d41,1,Gloria_8 Root,L Forearm Laceration,0,1,0,1,0,0,1
ad2137d0-d5aa-4a4e-af02-e327993c6d41,1,Helga_10 Root,Forehead Scrape,0,1,0,1,0,0,1
ad2137d0-d5aa-4a4e-af02-e327993c6d41,1,Lily_2 Root,R Shin Amputation,0,1,0,1,1,0,1
