encounter_layout,session_uuid,scene_id,patient_id,first_patient_interaction,first_patient_triage,is_correct_bleeding_tool_applied,is_patient_dead,is_patient_gazed_at,is_patient_severely_hemorrhaging,is_patient_still,is_tag_correct,last_patient_interaction,last_tag,max_salt,maximum_injury_severity,patient_engagement_count,pulse_value,tag_value,time_to_hemorrhage_control,treatment_value,wrapped_label,tag_correct,action_count,assessment_count,treatment_count,tag_application_count,treated_expectant
Submarine,c6d3a90f-68c0-4948-bd96-537e80973605,0,Navy Soldier 2 Male Root,681109.0,691272.0,False,False,False,False,False,False,745563.0,,,high,1,0,0,690563,1.0,"Navy Soldier 2 Male
(waver)",False,9,1,4,1,
Submarine,c6d3a90f-68c0-4948-bd96-537e80973605,0,Navy Soldier 3 Male Root,625512.0,644516.0,False,False,False,False,False,False,793647.0,,,medium,2,1,0,665357,1.0,"Navy Soldier 3 Male
(waver)",False,13,6,2,1,
Submarine,c6d3a90f-68c0-4948-bd96-537e80973605,0,Navy Soldier 4 Female Root,810288.0,830456.0,False,False,False,False,False,False,876290.0,,,high,1,1,0,0,1.0,"Navy Soldier 4
Female (waver)",False,15,6,4,1,
Submarine,c6d3a90f-68c0-4948-bd96-537e80973605,0,Simulation Root,63441.0,,False,,False,False,,,656878.0,,,,0,0,0,0,,"Simulation (no SORT
info)",,4,0,0,0,
Submarine,c6d3a90f-68c0-4948-bd96-537e80973605,0,bystander Root,491064.0,505091.0,False,False,False,False,True,,526489.0,,,medium,1,1,0,0,1.0,bystander (still),,8,2,3,0,
Submarine,c6d3a90f-68c0-4948-bd96-537e80973605,0,electrician Root,531914.0,,False,False,False,False,True,,531914.0,,,high,1,0,0,0,0.0,electrician (still),,1,1,0,0,
Submarine,c6d3a90f-68c0-4948-bd96-537e80973605,0,patient U Root,240385.0,247796.0,False,False,True,False,True,False,300398.0,,,high,1,1,0,0,1.0,patient U (still),False,9,5,1,1,
Submarine,c6d3a90f-68c0-4948-bd96-537e80973605,0,patient V Root,304912.0,315927.0,False,False,True,False,True,False,326408.0,,,high,1,0,0,0,1.0,patient V (still),False,4,1,1,1,
Submarine,c6d3a90f-68c0-4948-bd96-537e80973605,0,patient W Root,348801.0,366547.0,False,False,False,False,True,False,422400.0,,,high,2,1,0,0,1.0,patient W (still),False,10,8,1,1,
Submarine,c6d3a90f-68c0-4948-bd96-537e80973605,0,patient X Root,384298.0,390088.0,False,False,False,False,True,False,402196.0,red,,high,1,1,0,0,1.0,patient X (still),False,8,5,1,1,
Desert,c99de80f-15cc-45cb-aa64-5af0f2f118ca,0,Local Soldier 1 Root,127236.0,251701.0,False,False,True,False,False,False,320004.0,,,medium,3,1,0,0,1.0,"Local Soldier 1
(waver)",False,13,7,1,1,
Desert,c99de80f-15cc-45cb-aa64-5af0f2f118ca,0,NPC 1 Root,,,False,False,True,False,False,,,,,,0,0,0,0,,NPC 1 (walker),,0,0,0,0,
Desert,c99de80f-15cc-45cb-aa64-5af0f2f118ca,0,NPC 2 Root,,,False,False,True,False,False,,,,,,0,0,0,0,,NPC 2 (walker),,0,0,0,0,
Desert,c99de80f-15cc-45cb-aa64-5af0f2f118ca,0,NPC 3 Root,,,False,False,True,False,False,,,,,,0,0,0,0,,NPC 3 (walker),,0,0,0,0,
Desert,c99de80f-15cc-45cb-aa64-5af0f2f118ca,0,NPC 4 Root,,,False,False,True,False,False,,,,,,0,0,0,0,,NPC 4 (walker),,0,0,0,0,
Desert,c99de80f-15cc-45cb-aa64-5af0f2f118ca,0,Open World Civilian 1 Male Root,704446.0,720181.0,False,False,False,False,False,False,754967.0,red,,medium,1,1,0,719438,1.0,"Open World Civilian
1 Male (waver)",False,7,3,2,1,
Desert,c99de80f-15cc-45cb-aa64-5af0f2f118ca,0,Open World Civilian 2 Female Root,623158.0,673059.0,False,True,False,True,True,False,678817.0,red,,high,1,1,0,0,1.0,"Open World Civilian
2 Female (still)",False,6,2,1,1,
Desert,c99de80f-15cc-45cb-aa64-5af0f2f118ca,0,Open World Marine 1 Female Root,616055.0,841056.0,False,False,False,False,False,,846397.0,,,medium,2,1,0,826592,,"Open World Marine 1
Female (walker)",,6,3,2,0,
Desert,c99de80f-15cc-45cb-aa64-5af0f2f118ca,0,Open World Marine 2 Male Root,759449.0,779890.0,False,False,False,True,True,True,796098.0,red,,high,1,1,1,779147,1.0,"Open World Marine 2
Male (still)",True,8,4,2,1,
Desert,c99de80f-15cc-45cb-aa64-5af0f2f118ca,0,Patient U Root,426096.0,470339.0,False,False,True,False,False,False,470339.0,red,,low,1,1,0,0,0.0,Patient U (waver),False,5,2,0,1,
Desert,c99de80f-15cc-45cb-aa64-5af0f2f118ca,0,Patient V Root,373297.0,397383.0,False,False,True,True,False,True,421637.0,red,,high,1,1,1,396640,,Patient V (waver),True,8,3,2,1,
Desert,c99de80f-15cc-45cb-aa64-5af0f2f118ca,0,Patient W Root,538147.0,569384.0,False,False,False,False,False,False,579369.0,,,medium,1,1,0,0,1.0,Patient W (waver),False,5,2,1,1,
Desert,c99de80f-15cc-45cb-aa64-5af0f2f118ca,0,Patient X Root,511744.0,526455.0,False,False,False,False,False,False,535340.0,red,,high,1,1,0,0,1.0,Patient X (walker),False,7,3,2,1,
Desert,c99de80f-15cc-45cb-aa64-5af0f2f118ca,0,Simulation Root,385795.0,,False,,False,False,,,836156.0,,,,0,0,0,0,,"Simulation (no SORT
info)",,5,0,0,0,
Desert,c99de80f-15cc-45cb-aa64-5af0f2f118ca,0,US Soldier 1 Root,203801.0,237994.0,False,False,True,False,False,False,289962.0,,,medium,2,1,0,0,1.0,US Soldier 1 (waver),False,7,3,1,1,
Submarine,c9a8dc60-f61d-44bb-bcb5-6e2466f3c9a0,0,Navy Soldier 1 Male Root,17801.0,857661.0,False,True,False,True,True,False,937716.0,red,,high,1,1,0,0,1.0,"Navy Soldier 1 Male
(still)",False,17,3,6,1,
Submarine,c9a8dc60-f61d-44bb-bcb5-6e2466f3c9a0,0,Navy Soldier 2 Male Root,707070.0,708899.0,False,False,False,False,False,True,791016.0,red,,high,1,1,1,773721,1.0,"Navy Soldier 2 Male
(waver)",True,14,4,5,1,
Submarine,c9a8dc60-f61d-44bb-bcb5-6e2466f3c9a0,0,Navy Soldier 3 Male Root,955024.0,957485.0,False,False,False,False,False,True,1007391.0,red,,medium,1,1,1,981308,1.0,"Navy Soldier 3 Male
(waver)",True,9,2,2,1,
Submarine,c9a8dc60-f61d-44bb-bcb5-6e2466f3c9a0,0,Navy Soldier 4 Female Root,,,False,False,False,False,False,,,,,high,0,0,0,0,0.0,"Navy Soldier 4
Female (waver)",,0,0,0,0,
Submarine,c9a8dc60-f61d-44bb-bcb5-6e2466f3c9a0,0,bystander Root,,,False,False,False,False,True,,,,,medium,0,0,0,0,0.0,bystander (still),,0,0,0,0,
Submarine,c9a8dc60-f61d-44bb-bcb5-6e2466f3c9a0,0,electrician Root,639562.0,649124.0,False,False,False,False,True,,671233.0,,,high,1,1,0,0,1.0,electrician (still),,7,2,2,0,
Submarine,c9a8dc60-f61d-44bb-bcb5-6e2466f3c9a0,0,patient U Root,174470.0,174470.0,False,False,True,False,True,False,478724.0,gray,,high,1,0,0,0,,patient U (still),False,7,1,2,2,
Submarine,c9a8dc60-f61d-44bb-bcb5-6e2466f3c9a0,0,patient V Root,79351.0,119855.0,False,False,True,False,True,False,535498.0,gray,,high,2,1,0,0,1.0,patient V (still),False,11,6,1,2,
Submarine,c9a8dc60-f61d-44bb-bcb5-6e2466f3c9a0,0,patient W Root,355017.0,357216.0,False,False,False,False,True,False,375127.0,,,high,1,0,0,0,1.0,patient W (still),False,3,1,1,1,
Submarine,c9a8dc60-f61d-44bb-bcb5-6e2466f3c9a0,0,patient X Root,253348.0,284223.0,False,False,True,False,True,False,335707.0,red,,high,1,1,0,0,1.0,patient X (still),False,10,5,2,1,
Submarine,cbbf410f-4657-428e-9616-8a777cc4704d,0,Navy Soldier 1 Male Root,,,False,True,False,True,True,,,,,high,0,0,0,0,0.0,"Navy Soldier 1 Male
(still)",,0,0,0,0,
Submarine,cbbf410f-4657-428e-9616-8a777cc4704d,0,Navy Soldier 2 Male Root,,,False,False,False,False,False,,,,,high,0,0,0,45818,0.0,"Navy Soldier 2 Male
(waver)",,0,0,0,0,
Submarine,cbbf410f-4657-428e-9616-8a777cc4704d,0,Navy Soldier 3 Male Root,,,False,False,False,False,False,,,,,medium,0,0,0,45818,0.0,"Navy Soldier 3 Male
(waver)",,0,0,0,0,
Submarine,cbbf410f-4657-428e-9616-8a777cc4704d,0,Navy Soldier 4 Female Root,,,False,False,False,False,False,,,,,high,0,0,0,0,0.0,"Navy Soldier 4
Female (waver)",,0,0,0,0,
Submarine,cbbf410f-4657-428e-9616-8a777cc4704d,0,bystander Root,,,False,False,False,False,True,,,,,medium,0,0,0,0,0.0,bystander (still),,0,0,0,0,
Submarine,cbbf410f-4657-428e-9616-8a777cc4704d,0,electrician Root,,,False,False,False,False,True,,,,,high,0,0,0,0,0.0,electrician (still),,0,0,0,0,
Submarine,cbbf410f-4657-428e-9616-8a777cc4704d,0,patient U Root,113388.0,130969.0,False,False,True,False,True,False,174202.0,,,high,1,1,0,0,1.0,patient U (still),False,9,4,2,1,
Submarine,cbbf410f-4657-428e-9616-8a777cc4704d,0,patient V Root,182111.0,223003.0,False,False,True,False,True,False,237078.0,,,high,1,1,0,0,1.0,patient V (still),False,6,3,1,1,
Submarine,cbbf410f-4657-428e-9616-8a777cc4704d,0,patient W Root,283091.0,348606.0,False,False,False,False,True,False,543948.0,,,high,3,1,0,0,0.0,patient W (still),False,12,10,0,1,
Submarine,cbbf410f-4657-428e-9616-8a777cc4704d,0,patient X Root,356545.0,377104.0,False,False,False,False,True,False,523773.0,red,,high,2,1,0,0,0.0,patient X (still),False,9,3,2,1,
Jungle,d13091cc-98e4-4aba-8d02-7eca8bd1a30c,0,Civilian 1 Root,54621.0,61651.0,False,True,True,False,True,,63807.0,,,medium,1,1,0,0,1.0,Civilian 1 (still),,4,2,1,0,
Jungle,d13091cc-98e4-4aba-8d02-7eca8bd1a30c,0,Civilian 2 Root,,,False,True,True,False,True,,,,,medium,0,0,0,0,0.0,Civilian 2 (still),,0,0,0,0,
Jungle,d13091cc-98e4-4aba-8d02-7eca8bd1a30c,0,NPC Root,,,False,False,True,False,True,,,,,,0,0,0,0,,NPC (still),,0,0,0,0,
Jungle,d13091cc-98e4-4aba-8d02-7eca8bd1a30c,0,Open World Marine 1 Male Root,359065.0,374509.0,False,False,False,False,True,,559665.0,,,high,2,1,0,0,1.0,"Open World Marine 1
Male (still)",,9,5,2,0,
Jungle,d13091cc-98e4-4aba-8d02-7eca8bd1a30c,0,Open World Marine 2 Female Root,297671.0,410442.0,False,False,False,False,False,,510346.0,,,medium,14,1,0,407803,1.0,"Open World Marine 2
Female (waver)",,22,19,1,0,
Jungle,d13091cc-98e4-4aba-8d02-7eca8bd1a30c,0,Open World Marine 3 Male Root,335943.0,446253.0,False,False,False,False,False,,613896.0,,,high,3,1,0,0,,"Open World Marine 3
Male (waver)",,14,6,3,0,
Jungle,d13091cc-98e4-4aba-8d02-7eca8bd1a30c,0,Open World Marine 4 Male Root,293840.0,311893.0,False,True,False,True,True,True,518588.0,gray,,high,15,1,1,0,,"Open World Marine 4
Male (still)",True,29,22,3,1,
Jungle,d13091cc-98e4-4aba-8d02-7eca8bd1a30c,0,Patient U Root,135696.0,144261.0,False,False,True,False,False,False,181827.0,,,high,2,1,0,0,1.0,Patient U (walker),False,7,3,1,1,
Jungle,d13091cc-98e4-4aba-8d02-7eca8bd1a30c,0,Patient V Root,155666.0,159654.0,False,False,True,False,False,False,173491.0,,,high,1,1,0,0,1.0,Patient V (walker),False,8,5,1,1,
Jungle,d13091cc-98e4-4aba-8d02-7eca8bd1a30c,0,Patient W Root,196763.0,252612.0,False,False,False,False,True,False,274519.0,,,medium,4,1,0,0,1.0,Patient W (still),False,9,7,1,1,
Jungle,d13091cc-98e4-4aba-8d02-7eca8bd1a30c,0,Patient X Root,198980.0,209721.0,False,False,False,False,True,True,265308.0,red,,high,3,1,1,0,1.0,Patient X (still),True,11,7,1,1,
Jungle,d13091cc-98e4-4aba-8d02-7eca8bd1a30c,0,Simulation Root,307662.0,,False,,False,False,,,308912.0,,,,0,0,0,0,,"Simulation (no SORT
info)",,2,0,0,0,
Urban,df2fcf88-874b-4cf9-9707-3fa0b30c348f,0,Adept Shooter Root,457826.0,496682.0,False,False,False,False,True,,574290.0,,,medium,2,1,0,502027,1.0,"Adept Shooter
(still)",,8,3,2,0,
Urban,df2fcf88-874b-4cf9-9707-3fa0b30c348f,0,Adept Victim Root,512785.0,545818.0,False,True,False,True,True,False,558558.0,red,,high,5,1,0,0,0.0,Adept Victim (still),False,9,8,0,1,
Urban,df2fcf88-874b-4cf9-9707-3fa0b30c348f,0,Civilian 1 Female Root,,,False,False,False,False,False,,,,,high,0,0,0,41045,0.0,"Civilian 1 Female
(waver)",,0,0,0,0,
Urban,df2fcf88-874b-4cf9-9707-3fa0b30c348f,0,Marine 1 Male Root,695756.0,711977.0,False,True,False,True,True,True,757773.0,gray,,high,1,1,1,0,,"Marine 1 Male
(still)",True,9,2,3,1,
Urban,df2fcf88-874b-4cf9-9707-3fa0b30c348f,0,Marine 2 Male Root,,,False,False,False,False,False,,,,,medium,0,0,0,41045,0.0,"Marine 2 Male
(waver)",,0,0,0,0,
Urban,df2fcf88-874b-4cf9-9707-3fa0b30c348f,0,Marine 3 Male Root,779469.0,809527.0,False,False,False,True,False,,826628.0,,,high,1,0,0,822436,1.0,"Marine 3 Male
(waver)",,6,1,3,0,
Urban,df2fcf88-874b-4cf9-9707-3fa0b30c348f,0,Marine 4 Male Root,634273.0,652388.0,False,False,False,False,False,True,681938.0,red,,medium,1,1,1,681274,1.0,"Marine 4 Male
(waver)",True,9,3,2,1,
Urban,df2fcf88-874b-4cf9-9707-3fa0b30c348f,0,NPC 1 Root,,,False,False,False,False,False,,,,,,0,0,0,0,,NPC 1 (walker),,0,0,0,0,
Urban,df2fcf88-874b-4cf9-9707-3fa0b30c348f,0,NPC 2 Root,518199.0,,False,False,False,False,False,,550867.0,,,,4,0,0,0,,NPC 2 (walker),,4,4,0,0,
Urban,df2fcf88-874b-4cf9-9707-3fa0b30c348f,0,NPC 3 Root,,,False,False,False,False,False,,,,,,0,0,0,0,,NPC 3 (walker),,0,0,0,0,
Urban,df2fcf88-874b-4cf9-9707-3fa0b30c348f,0,NPC 4 Root,,,False,False,False,False,False,,,,,,0,0,0,0,,NPC 4 (walker),,0,0,0,0,
Urban,df2fcf88-874b-4cf9-9707-3fa0b30c348f,0,Patient U Root,184274.0,241801.0,False,False,True,False,False,False,285979.0,red,,low,1,1,0,0,0.0,Patient U (waver),False,8,4,0,1,
Urban,df2fcf88-874b-4cf9-9707-3fa0b30c348f,0,Patient V Root,114345.0,127549.0,False,False,True,True,False,True,175765.0,red,,high,1,1,1,126885,1.0,Patient V (waver),True,7,3,2,1,
Urban,df2fcf88-874b-4cf9-9707-3fa0b30c348f,0,Patient W Root,316506.0,317798.0,False,False,False,False,False,False,414876.0,red,,medium,2,1,0,0,1.0,Patient W (waver),False,8,4,1,1,
Urban,df2fcf88-874b-4cf9-9707-3fa0b30c348f,0,Patient X Root,358888.0,391210.0,False,False,False,False,False,False,406484.0,red,,high,1,1,0,0,1.0,Patient X (walker),False,4,2,1,1,
